::1 - - [23/Apr/2024:15:00:54 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/new-game" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:58 +0000] "GET / HTTP/1.1" 304 - "http://localhost:8000/games/6627c9c76da80cb990aca358" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:00:58 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [23/Apr/2024:15:06:04 +0000] "GET /api/games HTTP/1.1" 200 1792 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:06:14 +0000] "GET / HTTP/1.1" 200 2537 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:06:19 +0000] "GET /log HTTP/1.1" 404 142 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:07:00 +0000] "GET /games HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:07:06 +0000] "GET /api/games HTTP/1.1" 200 1792 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:07:41 +0000] "GET /log HTTP/1.1" 404 142 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:07:52 +0000] "GET /log HTTP/1.1" 404 142 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:07:58 +0000] "GET /log HTTP/1.1" 404 142 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:08:07 +0000] "GET /log HTTP/1.1" 404 142 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:08:42 +0000] "GET /log HTTP/1.1" 404 142 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:08:49 +0000] "GET /log HTTP/1.1" 404 142 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:09:37 +0000] "GET /log HTTP/1.1" 404 142 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:09:47 +0000] "GET /games HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:09:55 +0000] "GET /games HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:10:00 +0000] "GET /games HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:10:05 +0000] "GET /api/games HTTP/1.1" 200 6 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:10:32 +0000] "GET /api/games HTTP/1.1" 200 1792 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:10:36 +0000] "GET /api/games HTTP/1.1" 200 1792 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:10:59 +0000] "GET /api/games HTTP/1.1" 200 6 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:19:18 +0000] "GET /api/games HTTP/1.1" 200 6 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:19:26 +0000] "GET /api/games HTTP/1.1" 200 6 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:19:35 +0000] "GET / HTTP/1.1" 200 2537 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:19:40 +0000] "GET / HTTP/1.1" 200 2537 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:19:49 +0000] "GET / HTTP/1.1" 200 2537 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:20:03 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:20:17 +0000] "POST /api/games HTTP/1.1" 201 7 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:20:29 +0000] "GET /api/games HTTP/1.1" 200 6 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:21:24 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:22:01 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:22:16 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:22:18 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.37.3"
::1 - - [23/Apr/2024:15:22:19 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.37.3"
